f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,covid
-468.19742,58.94176,-5.5539703,18.179438,-5.081896,8.074799,-12.946982,-6.130328,-8.495314,-9.831218,-3.9465296,-14.321003,-6.2540455,-5.423609,-2.8762863,-4.9914894,-4.9729476,-1.6585813,-1.0924593,1.3847857,-1.5290848,-3.0965943,-5.0938616,-1.5806186,-2.676086,-3.0919447,0.42899543,-0.28366473,-0.9877628,-2.3754034,-2.3682017,-2.4234009,-3.4506054,-0.6557643,0.060318317,-2.9080563,-1.2895141,0.2571976,-0.38908893,-0.089335814,1
-354.08664,57.67254,-28.853638,27.059504,-9.113543,-8.831574,-26.012705,-8.132631,-16.453205,-3.379757,-11.229823,-11.118688,8.031381,1.217769,4.0742126,-7.767784,3.0869086,-7.346398,-1.588412,-2.3828404,-8.921127,2.104847,-6.562937,-2.892355,-6.8693976,-3.1895294,-1.5581812,-1.6886169,-1.5403913,-2.1530485,-1.9605126,-3.7544465,-0.10786721,-3.9243112,-2.3488681,-2.947199,-0.19044185,-0.58223057,-0.97328526,1.5421761,1
-281.07416,98.86847,-27.365625,1.3035318,-25.002405,3.193914,-32.04897,-19.928268,-16.766855,-13.75499,-1.586983,-9.923079,-7.828043,-18.850584,-10.315134,-7.540217,-8.091273,-9.285108,-7.751432,-7.2491455,-5.4342155,-2.1375892,-1.2439812,-0.9912978,-3.0647264,2.5715473,-0.7174516,-0.075029485,1.5584645,1.4163284,-0.13279158,-0.7399621,1.2245312,-0.665073,0.02924129,-0.92871124,2.0507267,0.41941556,-1.369195,0.5326774,1
-341.28122,46.41546,10.727386,5.1866145,-5.952629,4.3673525,-6.3529973,-10.260512,-20.628096,-1.4396881,-8.84994,-12.15335,-6.4059134,2.5479026,-7.757502,2.2469003,-3.1343975,-4.284857,0.7177964,-4.2560873,-3.0487924,4.079023,-5.7691994,-0.16609348,-1.8726882,-1.5974591,-1.4000223,1.7353988,-1.4599596,-0.4022234,-0.8476624,0.21213648,-2.611036,0.5292818,-2.313854,-3.027615,-1.1454519,-2.6480308,-2.5956583,-1.097051,1
-488.61362,35.328167,-20.838118,16.262245,-10.572558,12.562153,-10.499525,1.5457587,-3.368872,-8.249953,-2.1108963,-4.1407814,-4.044286,-8.528124,-0.20465009,-6.594142,-5.9776382,-2.6128871,5.724569,-3.0034246,-3.9765139,4.889551,-4.620489,-0.42731875,-3.2287655,-0.40917346,-1.9160378,-3.0045443,-0.10187199,-1.0875036,-1.7180686,-3.3136039,2.8891587,1.4165156,0.13566177,0.353144,-1.266021,-2.3756275,-0.24160756,0.78847003,1
-509.03305,32.857494,-19.903776,13.950965,-18.237467,-0.49619547,-17.65036,0.16402872,-5.106104,-5.2694697,0.27588433,-4.925459,1.1438373,-9.030688,-1.9334396,-2.1653023,-1.9621978,-1.2630593,0.28356114,-0.5190688,-3.6399016,-2.2507102,-4.5938883,1.9555178,0.15890741,1.5798678,1.08271,-1.1245062,0.4973334,-1.0608314,-1.4761199,-0.75499916,0.30614027,-0.8248873,-1.7180489,-0.64039266,0.0403683,-2.5027719,-0.9547339,1.1331686,1
-491.51965,48.770996,-23.357874,10.029307,2.0371308,6.974307,-15.412081,-7.550594,-7.0704107,-8.093094,-4.9900007,-6.285434,-5.5835357,-5.4097676,0.6431635,-2.815165,-1.4166863,-0.41052446,-0.17437103,-1.7429795,-3.117472,-3.672644,-2.8861108,1.4812497,-4.166492,-0.42818335,2.2756796,-3.0072577,-1.6090183,2.067737,-1.1776087,0.09410695,1.5545338,-1.6519189,-0.8133016,-0.79724145,-0.6276736,-0.9491106,0.2780447,-1.0776297,1
-323.72168,175.65654,-21.353277,-10.441313,-7.8987722,-1.9505059,21.14276,-0.50928426,-7.667032,-2.8504674,-1.4508958,-2.7260277,-16.071539,-25.116573,-13.615854,-1.3533609,-9.10922,2.0226395,-2.9334018,-11.7317705,-11.558022,0.09725135,-10.585165,-3.3815444,-8.145508,-3.8369358,-5.3087544,-1.5220765,-3.1523309,-1.4878242,-5.8943563,-2.7314403,-1.5311967,-8.057039,-5.8572245,-1.8252021,-5.161527,-4.844602,-0.5398765,-4.868855,1
-485.61728,41.42631,-6.418652,13.855697,-24.7014,-4.9596477,-16.029055,0.90675336,-8.291404,-1.7689161,-2.7677276,-0.02787696,10.132966,-3.4615357,-6.3040476,-11.83493,5.244185,-8.035159,-9.357848,1.4478881,-9.344423,-0.23141757,-2.8991952,-2.0192273,1.5130768,-3.7203248,-2.7396955,0.403472,-3.1398938,-1.7143931,-3.5988076,-2.2460718,0.41555268,-0.85399836,0.80364954,-1.6583242,-1.3136332,-1.0754994,-1.0341429,-2.547923,1
-419.73276,59.811928,-6.4419055,14.773806,-7.58781,0.14050493,-14.291132,-8.114709,-13.20878,-1.1747428,2.6312835,-9.525407,-2.470371,-6.9601526,0.5581523,-5.141989,-6.8183184,-4.675703,-5.845698,-5.3926573,-6.4521537,-1.725098,-5.9764733,-5.5287333,-2.6262012,-3.2857602,-2.3880405,-0.21291272,-1.6202729,-1.3632978,-0.79047036,-1.7356822,-0.33579022,-1.8500684,-1.3160595,-1.7623754,-0.5246591,-0.3016342,-0.2350056,0.51551956,1
-369.64603,68.39512,-32.359447,21.258102,-17.419024,-7.085739,-26.760191,-2.4137065,-13.520865,0.5449057,-7.7514315,-22.388142,1.4613819,-4.6851544,2.2609837,-10.440205,-5.3864717,-0.581078,-5.625522,-7.8416395,-3.1557138,0.09790117,-6.2276363,3.548576,-2.5362015,-3.5620844,0.40611944,-0.6664969,-2.7361968,4.620539,4.232619,-1.6334373,-0.17912935,-1.2010963,1.896315,-3.8626974,-1.2370455,0.8711006,-2.3798249,-1.5813607,1
-454.8868,48.208805,-21.130318,18.70852,-19.097847,11.846057,-30.412563,-0.66986716,-14.070967,-7.733846,-1.6437688,-9.951234,0.19118975,-11.44039,3.2630155,-7.7544265,-7.441419,-5.7718945,-2.6252341,-1.9072777,-1.2104487,3.4890175,-2.2715392,0.46638677,0.7836066,0.6798699,-0.32433513,-1.377457,-1.2671825,-1.8471102,-1.9177002,0.3825179,-0.93166727,-0.49021003,-0.86617684,-1.1668607,-0.30743247,-1.3177744,0.6295623,1.1833969,1
-391.8826,57.342834,-15.084694,11.320806,-13.815706,0.43285567,-16.246584,-7.898565,-4.3813124,-1.507207,-3.766996,-8.799216,-2.3121817,-8.529718,-3.9104626,-6.591142,-6.3121767,-4.983115,-0.565562,-4.419342,-4.5662355,0.37024054,-4.2008877,-2.3719347,-2.83005,-0.77241635,-3.1305077,-1.3411466,-0.22976024,-2.9646003,-2.7101178,-2.8045568,-1.9686661,-3.3159769,-1.5581155,-2.6628518,-1.5054389,-0.5839155,-0.58236253,-0.15102328,1
-403.26562,80.64995,-21.551676,30.851227,-4.36851,-10.944061,-12.998986,-22.51681,-19.475325,-5.2690616,-1.8224827,-8.166335,-1.9975886,-9.51691,-0.090006255,-6.769207,-17.624376,-7.7740397,-11.423946,-9.126008,-5.211091,-4.3957114,-7.538749,-2.4734461,0.57547426,-3.58206,2.274737,-2.529872,-4.1463404,-1.331254,-2.7118392,-2.95671,-3.04019,0.35577607,-0.4645795,-0.08220371,-0.6229256,-0.53801507,1.8468639,-1.1708273,1
-520.70966,43.357754,1.6141636,7.5872264,-14.66919,12.976333,-13.803755,-3.4354997,-7.224023,-6.892751,-0.4340895,-7.3754425,-8.097214,-7.0907183,2.2435184,-1.9568999,0.2362154,-5.230464,0.11208255,-1.0120051,-3.204097,0.5265182,-6.7556167,3.063003,-3.0642605,-2.5188165,-0.9552125,-2.194647,0.63615227,0.6591761,2.3117137,-1.4646369,0.027565528,0.13313942,1.9635938,-0.44688085,-0.97277564,-0.16725993,-2.2565415,0.11378568,1
-361.66724,74.12256,-23.857939,5.8031025,-31.06826,-1.2735461,-8.119288,-16.72957,-22.704926,-11.170341,0.65757096,-5.6912494,-0.9874749,1.4467405,0.94078416,-9.618065,-3.3199406,-8.89963,-12.41132,-1.448145,-1.1136314,-5.071854,-2.26722,1.7972339,-3.3229206,-0.49444795,-1.218443,-4.6941123,-3.294009,-0.5877847,-3.3431728,-4.805081,-0.6124832,-2.6249244,0.6001302,-0.11131319,-2.0300167,1.3691025,-2.3923872,-1.9677877,1
-330.92722,61.765064,-31.693964,10.34759,-14.85941,-3.103289,-15.246665,-11.811805,-7.8928394,-5.9561877,-9.212557,-9.105714,-1.3611003,-8.323303,-6.4821205,-8.070195,-0.47347853,-3.1983328,-3.3915436,2.4135633,0.055258956,0.33201644,-0.2594491,1.2200361,-1.2632711,-0.5916305,0.111217834,-0.09842704,-0.12106261,0.044425696,1.2998608,0.8397308,1.0094641,0.21243554,0.53463167,0.28713486,-1.1456298,-0.22278497,0.6343692,0.29051992,1
-370.177,86.70949,-19.948872,23.227072,-11.028918,-12.508561,-3.376376,-23.81168,-24.949463,2.5995939,-6.1678386,-9.0079775,4.278882,-13.635726,-4.5928264,-4.6103973,-13.314037,-12.3155775,-11.028622,-7.9639974,-9.601599,-1.1646587,-7.427447,-6.097582,-0.77435905,-5.7593656,0.6541545,-0.79089284,-4.861434,-2.383792,0.4560169,-1.9448472,-2.898558,0.73951626,1.1471343,-0.75981736,-0.22497018,2.02677,0.068303175,-0.16392972,1
-416.79205,81.27317,-8.781625,5.659357,-16.05818,-7.3041606,-6.7219486,-20.526651,-14.214114,-3.1500313,1.3890362,-10.057918,-4.3352356,2.4078667,-5.3330364,-0.77596945,-2.9326696,-4.1315217,-4.8830433,-5.4577518,-2.407382,-6.4776053,-6.082861,-3.0162613,-3.6242123,-0.85945964,-1.1069771,-0.98739725,-0.15745106,0.042098515,0.36149797,-0.66340166,-1.9378984,-2.3610802,-2.2110674,-1.5249015,-0.8087839,-1.2742231,-1.9323297,-0.77703196,1
-377.81287,51.914795,-25.143011,3.291706,-21.444134,4.4645977,-22.220768,-9.122682,-10.928509,-5.458303,-0.2764974,-12.329513,1.4650509,-0.33896878,0.6194725,-5.1322227,-1.9991828,-2.7497134,-1.9041047,-2.719745,-2.2180166,-0.15543735,-4.531542,1.0554727,-0.8504683,1.0714458,0.03678346,0.84040993,0.18242207,-1.056362,1.2983363,-1.1880312,-0.2552151,-0.93647224,-0.8312919,-0.8859171,1.6398618,-0.24925892,-0.043355856,0.24743322,1
-423.4946,75.849335,-28.25965,14.5557995,-9.101275,9.963777,-4.335322,-0.118303314,-6.500852,0.14611185,-0.42348772,-4.1245275,1.1576197,-7.113306,-0.3024079,-4.127463,-1.886905,-5.3367615,-2.183389,-2.2314491,-4.0819454,0.10550577,-1.6601636,-1.566734,-1.730145,1.0054811,-3.2421644,-0.68236315,-0.76489675,-2.0627723,0.56563646,-0.24355188,-0.98845345,-0.7706388,0.81376475,-1.8306117,-0.7372191,0.17002532,0.33578575,0.13445051,1
-329.71936,94.609985,-27.060944,11.61995,-25.67967,-3.9085023,-10.126665,-21.800615,-23.190577,-8.00166,3.2211356,-7.317872,-5.78553,-8.747563,-6.822368,-13.502586,-4.444091,-8.240443,-12.743477,2.6650805,-3.662623,-2.3700926,-0.46056348,-3.495244,-2.9801278,-1.6266545,-0.27868846,-5.242022,-3.2647612,-1.9132345,-4.873356,-1.2433665,-1.3070846,-4.1388264,-1.3398743,-2.1251445,-1.8005263,0.86578244,-1.6803007,1.0978414,1
-452.35266,52.98431,-14.393595,12.609346,-22.192787,1.6913955,-15.767403,-11.150552,-8.596493,-7.8710895,-7.2318153,-10.279634,5.8130136,-1.7549253,-4.9459043,-2.6839554,-1.0093429,-5.049488,-4.5338693,-2.9628572,-3.8996103,-1.5093507,-2.3714309,-4.115981,-3.0427456,-0.13027579,-2.3227303,-0.38189203,-0.61128724,-0.88981384,-2.7329443,-2.2537026,-1.7167151,-3.550886,-0.88802767,-3.1201777,-1.5988324,-0.7539002,-1.0567791,-0.567864,1
-444.76132,45.31259,-24.550062,18.601807,-27.596115,1.4575859,-18.096825,-2.5721016,-9.554109,-6.8767,1.912216,-5.729907,3.0846007,-9.169959,-1.5789102,-4.5985928,-2.8280573,-4.055513,-1.8514303,2.3855839,-4.193261,0.84331334,-4.0096254,0.6213538,-0.2707718,-1.1033828,-1.2100947,-0.5205341,-0.9726392,-2.3885512,1.315993,-2.512819,-0.13104013,-2.299838,-0.53224915,-0.6220058,-4.094996,-0.34963244,-1.8061974,-0.46066722,1
-527.77014,39.76027,-19.772871,21.303688,-10.268251,0.2059287,-22.947369,7.121198,0.040879935,5.3111367,-9.097702,-2.7942111,-3.9093087,-9.121067,1.0357747,-14.231951,-2.2684205,-9.245317,-3.4801397,-8.580074,-2.086661,0.015421947,-4.9530163,1.5727531,-2.4977303,-0.8694557,-4.152222,-0.98945117,-3.932858,0.9594956,-0.8387743,-1.4193449,1.0591397,-2.2456117,-0.7636389,-0.6649421,2.1149528,0.4471483,2.981965,2.3359704,1
-711.2202,122.174126,-40.52286,12.84112,-9.686363,20.017523,-8.267519,6.241844,-14.556129,-6.2964053,-23.725649,-13.498021,-21.818497,-4.079123,-12.750012,-0.42879173,-9.01268,2.6491802,-7.468188,-1.2769068,-12.608278,-1.560279,-9.511689,-3.8535836,-8.312949,-1.0019021,-2.6459827,-2.0451546,-3.651052,-1.9834704,-2.5624769,-2.5035326,-3.0853455,-3.0011868,-1.7311562,-2.8295617,-1.9219584,-2.7278204,-3.005771,-3.1786754,1
-459.51123,42.799515,-27.548986,7.807605,-24.498724,-2.1998856,-20.139986,5.988602,-2.0680392,-8.134927,-6.086669,-7.6295714,5.476672,-4.3104477,-1.4589516,-1.9987907,1.1611476,-2.8099086,-1.4451758,-2.1416228,-1.3523804,-1.1911409,-6.9839025,2.36764,-3.0045447,-1.818113,-0.16616511,-1.8108056,-0.023036707,-0.9609097,-0.8852814,-0.41966614,-0.49465466,-4.3548384,-0.29760742,0.15279932,-3.002311,-1.1226758,-0.32451758,-0.49986145,1
-391.93146,35.69193,12.018999,-11.122193,-16.26551,24.77686,-10.883743,5.272147,-11.76366,0.3990845,-17.109087,10.907555,-4.508278,2.8321385,-14.95033,5.132196,-5.030387,-2.6068325,-9.068283,-2.9393284,-4.909082,-2.5801682,-6.751481,-0.15154652,-5.256593,-2.7909539,-2.4780753,-4.140278,-4.0929093,-3.5110133,-3.0656831,-3.516201,-2.9697664,-1.126463,-2.6121266,-0.86966157,-4.2761817,-2.2839313,-2.0449355,0.16465281,1
-380.01498,51.1532,-12.794571,27.164871,-20.012299,7.1512213,-14.729196,-15.211881,-16.107264,-0.61066264,-2.0425942,-9.950893,0.8742434,-9.07005,-5.7600555,-4.638507,-2.6684859,-7.1632433,-7.3816667,-1.1077605,4.536687,-6.166232,-4.539992,-3.1207738,-6.775551,1.8710121,-4.663863,-3.8597515,-4.432895,-1.2155734,-2.7602782,-5.2773905,0.10514803,-0.78527904,-0.7624914,-0.096692845,0.0060417457,-2.1374207,0.62179124,-1.8669885,1
-492.12146,39.96656,-2.8903074,1.5443858,-16.282288,-4.3869348,-12.256856,-1.889689,-10.451633,-6.5536795,-0.15753657,-4.481217,2.3873358,-2.5036435,-0.7036437,-6.0123744,-6.126432,-4.975047,-5.1897593,-4.5920067,-5.3070345,-2.833684,-3.4757047,-2.4747741,-1.9002794,-0.5082833,-0.5954172,0.27856347,-2.1996088,-1.8697042,-0.7896023,-1.9520998,0.21545306,-1.2729166,-0.16176431,0.4912867,0.53022355,0.03691358,-0.24071264,0.06964751,1
-357.81494,82.35845,-29.873219,18.666101,-18.621183,6.239714,-5.9051223,-7.5238585,-13.233888,-20.188366,-2.67325,-4.765368,-4.393453,-12.072289,-6.0388803,-4.639166,-9.036701,-3.9028137,-2.1255803,-10.912232,-9.3697195,1.6222489,-4.135587,-3.5676348,-1.4878101,-3.4541495,-0.40084368,-0.3949885,-1.403378,-0.6610844,-1.6297498,-1.5470366,1.4780579,2.0004916,-2.6305814,-2.6279423,0.47360718,-3.4299598,-0.6620868,0.7619895,1
-446.59738,64.05106,-30.711037,13.839298,-3.4494278,23.49328,-20.595848,-7.7278256,-5.743799,-12.601624,-5.582355,-12.948908,-5.652038,-8.578694,-7.034199,-3.4148433,1.9759194,-6.0972686,-2.1241608,1.194327,-3.5464385,-5.182584,-1.21398,3.2521434,-3.9468539,1.4858798,-0.08105579,-1.4851025,1.4909781,3.1229386,-2.0884995,-1.8010073,3.1075604,-2.6167257,1.0873212,-0.30455264,-1.7344124,-1.2894428,-0.6970869,-1.3506573,1
-408.45486,41.51632,-15.572968,22.198214,-29.17035,2.4561236,-7.6899467,-3.3155901,-6.887767,-6.4465466,-8.893292,-7.3360014,1.0593283,-9.3392515,-3.8710654,-10.421084,-3.9022844,-4.825583,-6.977203,-2.1283631,-1.940431,-0.89866143,-1.7541621,0.39875427,0.5764466,-0.13918443,-1.5820229,3.310719,-3.7829936,-0.7986568,-0.14646001,-4.363913,0.34428918,-2.9101698,-1.5096776,-2.3970902,-1.9351413,-1.7936271,-0.6270257,-1.635107,1
-427.1336,88.533295,-37.69022,15.039872,-31.670483,-4.9907737,-11.723366,-20.319878,-6.126513,-21.055033,-2.9464679,2.380948,-10.265074,-10.85119,-5.7897525,-6.8188987,-4.3122087,-4.701608,-10.465155,-8.748516,-5.193286,-1.763399,-3.373022,-3.9443867,-4.187952,-3.9849396,-2.7270956,-3.018785,0.65146047,4.2425365,3.8527477,0.20897384,1.0906718,1.165765,-2.7324243,0.4494994,1.0403835,-1.1438454,-0.3217438,-2.3678198,1
-308.31998,100.96426,-17.127327,32.64092,-18.71482,-27.401361,-47.007023,-26.013895,-5.1990695,-10.156048,-8.698416,-15.024203,-3.352602,-9.431841,-10.345661,-7.4946227,-1.703749,-0.92914855,-9.787623,0.66883105,-1.0259782,-6.9719048,1.8186953,-0.6752736,-5.5204854,-1.5612103,-2.7540936,-0.11634455,0.9543343,-1.6459844,-0.6954755,-1.7234607,-1.0272976,-1.6824477,-2.5179455,-2.2241387,-1.4752026,-1.58596,-2.003186,-3.0042732,1
-315.6677,97.61071,-22.38046,4.7175612,-7.8880763,-20.67121,-39.46809,-20.911186,-9.153438,-9.965161,-8.752875,-6.928315,-7.9857993,-12.472919,-5.734619,-11.993037,-8.203815,-5.2409124,-5.617044,-3.895846,-4.5765676,-1.8390819,-0.89241576,2.1230652,-0.13465768,2.8515317,4.7710767,1.4742801,4.1089816,4.2503357,1.0177822,1.7016973,3.4734054,1.0112655,-0.95150656,-1.110481,-1.2219735,-0.49798843,-0.6139727,-1.4630504,1
-295.1677,80.21124,-56.885254,28.801853,-37.675938,13.13999,-25.714579,-3.9000714,-11.399708,-10.732171,-9.92287,-12.761218,4.6612267,-8.756846,-0.20444386,-11.29768,0.66897327,-1.3988792,5.200634,-7.912997,-9.066462,5.11903,-8.640836,2.1558416,-7.1272902,-1.0250115,-3.236057,-1.8354207,-2.6469407,-4.2934527,1.7801223,-7.7826934,-0.823809,-1.296653,-0.34871048,-1.5212171,0.26606885,-4.1763124,-3.078488,3.8932972,1
-429.33737,38.64148,-17.71928,26.509584,-25.688108,0.2583769,-11.007939,-1.2422466,-6.2597747,-5.315408,-7.099397,-8.461557,3.8641512,-5.876625,-1.8193868,-7.999617,-3.8898087,-3.1630566,-5.0589266,-3.576004,-0.20086159,0.8089255,-4.561687,-0.18468492,0.22147241,1.3552006,-2.1998818,2.1151295,-2.2412977,-1.891031,1.4322116,-2.666078,1.6278234,-2.4409032,-2.4914534,-2.0218198,0.0007144887,-1.5385748,-1.3872502,-0.74123025,1
-344.96634,52.37542,-39.318214,19.78229,-22.454453,-0.24804126,-23.340837,-3.6521864,-5.6402254,5.4164257,0.75282586,-14.081229,3.1012108,-2.822177,0.026022317,-8.636825,-1.6673803,-1.797392,-5.363904,-6.4863563,-1.7859026,-1.81131,-7.3830175,2.0568516,-6.901557,-6.1485248,2.6057332,0.37941208,-4.598151,2.791323,1.5792443,-1.627856,0.69680554,-1.5042481,1.8146158,-2.198492,-0.759779,1.4934931,0.78452104,-1.3104535,1
-421.3125,67.37461,-12.750446,-1.8081322,-9.257983,-11.581085,-21.776922,-9.316972,-11.969055,-4.3850584,-4.759796,-8.385924,1.0010412,-4.2279778,3.459628,-4.716826,-6.8075523,-2.336185,-3.6002963,-4.2527056,-7.526735,-0.8583546,-2.6451824,-0.6520328,-2.6651633,-4.471846,-0.45892972,-4.632571,-4.2860317,-3.3633585,-0.8526613,-2.002212,-3.0288558,0.37468654,-1.8640199,-1.6954063,0.49194118,-0.13320808,0.15614355,-1.3819921,1
-505.43954,55.8049,-30.235382,12.803631,-14.040718,2.6160612,-13.780708,-6.060655,-1.6849552,1.5852197,-7.730781,-7.8088565,-1.3602753,-7.4138083,1.3928157,-10.2265835,-2.839181,-5.8235703,-4.537997,-0.096197605,-5.0571094,-0.06262112,-1.7597857,0.57836837,-1.4636732,0.30069706,-4.121415,-1.7353255,0.8730836,-4.0389953,-1.7793713,-1.759812,-1.8989391,-2.7537365,-0.22459966,-3.0139754,-1.6458575,0.660555,-1.7710081,-0.736438,1
-503.7244,133.05449,-82.874306,-12.775837,-50.419174,21.935722,-26.854721,-11.694701,-25.48879,-16.692984,2.9629288,-9.830236,-1.7444932,-28.522696,-5.250918,-2.9020195,-1.4106461,-7.215566,-3.3979268,-0.35553932,-10.43535,-9.668703,-16.71612,-3.2486262,-6.6781507,-7.5074406,-4.0480943,6.692517,17.57842,16.4359,9.19886,-7.200209,-12.884305,-8.16315,5.541091,5.4148483,-3.5708659,-9.536883,-3.3678567,2.321204,1
-419.82892,54.974194,-12.90673,15.755009,-7.866165,1.5937531,-12.733107,-6.3284445,-13.452649,1.9780048,2.6516817,-10.002282,-1.6871524,-6.8102083,0.7151203,-6.7028217,-5.573449,-3.3569005,-4.335796,-5.2412877,-6.584529,1.0353652,-3.8666546,-4.9046082,-0.20927052,-0.87909275,-1.532003,2.6897914,-1.3081001,-0.9504391,1.0250617,0.3601661,0.87669253,-2.4892929,0.8343298,-2.3174047,-0.5263959,-0.6218629,-1.7795565,0.3849675,1
-434.18808,40.182323,-4.4796615,14.525876,-6.5986176,0.93968177,-10.472533,-14.286995,-11.196858,-6.0754867,-3.5102062,-9.0053,-4.2674894,-8.696793,-6.585953,-6.362095,-6.440284,-2.471178,-2.6770976,1.0230923,1.5514052,2.2073715,1.7961375,-1.6648514,-0.73001367,0.32341385,-0.5056781,-1.0845385,-2.720481,-2.21545,-1.00893,0.8265275,-0.3003949,-0.9389964,2.6063833,-0.20479207,-0.06897118,1.7645476,0.037466854,0.6483065,1
-408.3495,36.174084,-19.145746,9.4930725,-16.223412,8.879806,-15.822042,-5.9117203,-6.194556,0.36226928,-1.8917431,-5.766913,-0.23383492,-9.437879,-0.9718491,-6.0822816,-2.557929,-5.1044273,0.12906481,-0.51255435,-4.323906,3.4634593,-0.12709443,2.1004436,1.7237068,2.115161,-0.89014417,-0.9312797,0.14764619,-2.0117395,-2.9238958,-2.566411,-3.6489644,-2.1910255,-0.19062397,-2.4202142,0.63110095,-1.4717435,-0.18825635,-1.6857986,1
-300.5624,113.124535,-48.841606,6.078655,-13.405017,46.37391,-34.868355,-16.74962,-9.975089,-26.162626,-18.409975,-18.592783,0.10907314,-17.89391,-8.848205,-9.450001,-0.5808461,-1.3086722,-4.338584,-1.9493691,-4.7867026,-4.3535056,-6.8579245,3.1700518,-1.2852308,0.70641917,-3.3686838,3.410817,3.9994864,-2.7045758,3.5105119,-5.162369,0.6370007,1.2631841,-4.1193047,-0.09826489,-0.5838642,-2.1591067,-2.0887446,-3.242447,1
-321.73636,50.23384,-23.68672,22.225819,-20.286652,23.255947,-19.002644,-15.824275,-23.347431,-11.31437,-14.467231,-14.214775,-6.020039,-11.578589,-6.76099,-11.477819,-6.6839075,-13.880853,-13.401091,-4.961014,-15.009494,-2.4624982,-9.871022,-6.9186053,-5.3082805,-2.057339,-0.21761705,-4.1133833,-4.2351613,-4.4490013,1.9261404,-5.166626,3.533445,1.8037269,8.385667,1.4062926,7.4911156,3.1118257,1.0834466,3.7137413,1
-301.10947,120.50197,-30.307144,-18.545761,-12.719861,-0.96647835,-15.001956,-11.212904,-1.5157468,-2.7501447,-9.942706,-11.294091,0.31807622,-9.088005,-15.217295,-9.430576,-9.573784,-6.9683604,-5.520013,-5.877917,-7.9188724,-7.916232,-5.9467254,-4.8105006,-7.12267,-7.8388243,-6.5460806,-0.9768236,-0.5983003,-1.7745519,1.4654821,1.8523495,2.1012805,-1.0850993,-1.1791923,0.59799916,-0.01607483,1.1534717,-0.33846378,0.4835325,1
-393.01443,74.89451,-19.84109,-3.67169,-10.24848,15.177713,-27.88248,-9.938048,-16.772263,-11.438306,-2.0952165,-11.391567,-6.271255,-12.450641,7.201862,-4.5522337,-4.5543327,-2.5518126,-8.5996,-2.3631136,-4.5083504,-10.293312,-9.083027,-2.588536,-7.826736,-0.9444235,-3.81257,-3.149978,0.21135299,-2.1586668,-0.564204,-3.1541903,-1.1148208,-3.7211306,1.6922541,-0.39423844,-1.7191252,0.8410877,-3.6238296,-0.13318026,1
-551.35333,17.792692,-16.391495,-5.7984247,-27.084566,3.6636963,-1.2424651,-2.9400747,-6.5238547,1.7810621,-0.15913796,-0.22039415,3.645146,-0.93496495,1.23006,0.8922961,2.8309393,-3.1086102,0.29822573,-2.677561,-1.6044044,0.5898259,-1.3638967,-2.1102602,-2.8162522,0.45465186,-1.8646053,0.13644503,-1.1653854,-0.37848198,1.3649366,0.96138006,-0.18967734,0.57557535,0.02715562,-1.6246608,1.3325354,-1.6832192,-1.057298,-0.28037274,1
